code,stock_name,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.300131,英唐智控,2023-10-30,2023-09-30,0.021423,1.996264,1.000903,1.273422,0.008420,0.930211,0.514886,0.017580
sz.300132,青松股份,2023-10-27,2023-09-30,-0.047324,2.054651,0.520708,1.001014,-0.044189,0.877586,1.164845,-0.043227
sz.300133,华策影视,2023-10-25,2023-09-30,0.047105,1.417025,0.148745,0.965808,0.231395,0.841810,1.123329,0.244700
sz.300134,大富科技,2023-10-27,2023-09-30,-0.004281,1.423948,0.276454,1.071949,-0.010144,1.983166,-6.275463,0.000815
sz.300135,宝利国际,2023-10-26,2023-09-30,0.002530,2.427522,0.617311,6.742338,0.000250,0.053679,0.279534,0.016687
sz.300136,信维通信,2023-10-26,2023-09-30,0.075865,1.845646,0.444470,1.007302,0.091811,0.926150,0.998323,0.099298
sz.300137,ST先河,2023-10-26,2023-09-30,0.017185,1.217554,0.282508,0.855709,0.058385,0.811099,1.066060,0.067522
sz.300138,晨光生物,2023-10-24,2023-09-30,0.119700,2.156489,0.720309,0.957330,0.080494,0.883183,0.932234,0.097766
sz.300139,晓程科技,2023-10-24,2023-09-30,0.040305,1.159618,0.152794,0.875434,0.259846,1.067373,1.114067,0.218518
sz.300140,节能环境,2023-10-25,2023-09-30,0.119943,2.949554,0.279455,0.946141,0.153797,0.919300,0.670832,0.249389
sz.300141,和顺电气,2023-10-26,2023-09-30,0.002700,1.499592,0.240858,1.179988,0.006335,0.682310,0.750561,0.012370
sz.300142,沃森生物,2023-10-26,2023-09-30,0.059390,1.659155,0.204278,0.793679,0.220779,0.900556,1.067422,0.229673
sz.300143,盈康生命,2023-10-27,2023-09-30,0.070899,1.597513,0.520655,1.020368,0.083538,0.763400,0.979400,0.111731
sz.300144,宋城演艺,2023-10-26,2023-09-30,0.099624,1.238489,0.165327,0.977952,0.497522,0.849815,1.013007,0.577930
sz.300145,中金环境,2023-10-27,2023-09-30,0.095287,3.667040,0.449324,0.918812,0.062940,0.810253,0.907861,0.085564
sz.300146,汤臣倍健,2023-10-25,2023-09-30,0.165795,1.201405,0.564916,0.985265,0.247940,0.813510,1.016938,0.299701
sz.300147,香雪制药,2023-10-28,2023-09-30,-0.062673,3.977305,0.186428,1.107527,-0.076318,1.035452,-2.527125,0.029166
sz.300148,天舟文化,2023-10-26,2023-09-30,-0.013911,1.450452,0.158401,0.851895,-0.071073,1.807306,0.808673,-0.048630
sz.300149,睿智医药,2023-10-25,2023-09-30,-0.017564,1.542034,0.233912,0.996477,-0.048866,1.200788,0.828651,-0.049110
sz.300150,世纪瑞尔,2023-10-27,2023-09-30,0.014041,1.300830,0.223223,1.088941,0.044406,0.749480,1.047191,0.056579
sz.300151,昌红科技,2023-10-28,2023-09-30,0.034106,1.613460,0.309165,1.212368,0.056397,0.772674,0.790496,0.092333
sz.300152,新动力,2023-10-25,2023-09-30,-0.063804,2.199988,0.168261,0.999999,-0.172362,1.000000,1.035828,-0.166400
sz.300153,科泰电源,2023-10-28,2023-09-30,0.024347,1.957779,0.396081,1.052226,0.029839,0.954243,0.952164,0.032841
sz.300154,瑞凌股份,2023-10-27,2023-09-30,0.059600,1.352772,0.390671,1.029796,0.109511,0.822498,1.122994,0.118562
sz.300155,安居宝,2023-10-26,2023-09-30,0.008122,1.171454,0.168117,1.238329,0.033305,1.003691,-24.913200,-0.001332
sz.300157,新锦动力,2023-10-27,2023-09-30,-0.476570,11.063087,0.253182,1.051416,-0.161824,1.009811,2.024705,-0.079148
sz.300158,振东制药,2023-10-23,2023-09-30,-0.000167,1.211488,0.438673,0.211463,-0.001485,-0.370523,5.134879,0.000781
sz.300159,新研股份,2023-10-25,2023-09-30,-0.872057,30.211985,0.250998,0.889483,-0.129288,1.221266,15.889228,-0.006663
sz.300160,秀强股份,2023-10-26,2023-09-30,0.077011,1.226738,0.376120,1.001798,0.166607,0.873892,1.027143,0.185611
sz.300161,华中数控,2023-10-28,2023-09-30,-0.020652,2.444135,0.325681,0.759178,-0.034174,1.089750,2.365854,-0.013255
sz.300162,雷曼光电,2023-10-26,2023-09-30,-0.021393,2.092024,0.596800,1.183833,-0.014474,0.988214,1.430803,-0.010237
sz.300163,ST先锋,2023-10-26,2023-09-30,-0.005438,1.075940,0.297479,0.993147,-0.017107,0.846214,0.833253,-0.024262
sz.300164,通源石油,2023-10-26,2023-09-30,0.073656,1.464221,0.438186,0.963769,0.119117,0.807385,0.961853,0.153385
sz.300165,ST天瑞,2023-10-26,2023-09-30,-0.009332,2.473652,0.165321,0.766397,-0.029776,1.621517,-171.275029,0.000107
sz.300166,东方国信,2023-10-24,2023-09-30,0.016791,1.233124,0.179793,0.993468,0.076231,1.361181,0.847133,0.066109
sz.300167,*ST迪威,2023-10-30,2023-09-30,-1.874675,10.121220,0.250246,1.013229,-0.730498,1.002846,1.057054,-0.689109
sz.300168,万达信息,2023-10-28,2023-09-30,-0.162413,3.382411,0.270903,0.993613,-0.178387,0.959559,1.242174,-0.149662
sz.300169,天晟新材,2023-10-28,2023-09-30,-0.140519,5.260765,0.291127,1.008800,-0.090949,0.811884,2.021503,-0.055415
sz.300170,汉得信息,2023-10-27,2023-09-30,0.009043,1.329366,0.381249,0.929117,0.019204,1.279749,1.108755,0.013534
sz.300171,东富龙,2023-10-27,2023-09-30,0.076341,1.733612,0.326460,0.931778,0.144766,0.887578,1.057756,0.154197
sz.300172,中电环保,2023-10-24,2023-09-30,0.055942,1.605070,0.265863,1.039792,0.126077,0.890892,0.953953,0.148349
sz.300173,福能东方,2023-10-26,2023-09-30,0.044928,5.270498,0.225125,0.864417,0.043805,0.885722,0.671449,0.073656
sz.300174,元力股份,2023-10-27,2023-09-30,0.060138,1.301278,0.388431,0.849746,0.140016,0.910266,1.151716,0.133556
sz.300175,朗源股份,2023-10-28,2023-09-30,-0.031285,1.276327,0.204631,0.703363,-0.170301,1.034522,1.075452,-0.153068
sz.300176,鸿特科技,2023-10-26,2023-09-30,-0.004900,2.445727,0.573847,1.000000,-0.003491,0.515920,-0.567903,0.011916
sz.300177,中海达,2023-10-24,2023-09-30,-0.009793,1.805409,0.234310,0.499133,-0.046381,0.914150,1.344611,-0.037733
sz.300179,四方达,2023-10-25,2023-09-30,0.098254,1.360717,0.267779,1.066965,0.252729,0.945450,1.016507,0.262970
sz.300180,华峰超纤,2023-10-24,2023-09-30,-0.005289,1.677416,0.416522,1.021609,-0.007409,0.964461,-0.808117,0.009506
sz.300181,佐力药业,2023-10-23,2023-09-30,0.106817,1.337258,0.407916,0.980455,0.199723,0.870206,1.034871,0.221779
sz.300182,捷成股份,2023-10-27,2023-09-30,0.056490,1.356775,0.193461,1.000050,0.215203,1.030786,0.905733,0.230505
sz.300183,东软载波,2023-10-27,2023-09-30,0.021005,1.113896,0.182458,1.010754,0.102253,0.801376,1.409529,0.090525
sz.300184,力源信息,2023-10-26,2023-09-30,0.020962,1.531183,0.784992,1.000000,0.017440,0.838411,0.805886,0.025811
sz.300185,通裕重工,2023-10-26,2023-09-30,0.036020,2.302956,0.273482,0.987666,0.057905,0.812415,0.741553,0.096117
sz.300187,永清环保,2023-10-26,2023-09-30,0.066532,3.360880,0.148342,0.987472,0.135142,0.965467,0.598745,0.233782
sz.300188,国投智能,2023-10-21,2023-09-30,-0.099460,1.418349,0.132531,0.955964,-0.553484,0.989909,0.989894,-0.564835
sz.300189,神农种业,2023-10-20,2023-09-30,-0.014522,1.287714,0.112678,5.410273,-0.018499,1.000000,0.754589,-0.024516
sz.300190,维尔利,2023-10-26,2023-09-30,0.005570,2.536364,0.164660,1.022777,0.013039,0.723038,0.245045,0.073594
sz.300191,潜能恒信,2023-10-24,2023-09-30,-0.080487,1.689962,0.166218,1.001396,-0.286130,1.068232,1.001392,-0.267482
sz.300192,科德教育,2023-10-26,2023-09-30,0.126103,1.445697,0.491357,1.032080,0.172004,0.813928,1.012493,0.208718
sz.300193,佳士科技,2023-10-28,2023-09-30,0.077045,1.289234,0.307639,1.001429,0.193978,0.865208,1.215243,0.184488
sz.300194,福安药业,2023-10-26,2023-09-30,0.062223,1.487794,0.329306,0.988467,0.128483,0.921097,1.009977,0.138111
sz.300195,长荣股份,2023-10-26,2023-09-30,0.002187,2.415766,0.187843,1.267189,0.003803,0.332065,0.188102,0.060886
sz.300196,长海股份,2023-10-26,2023-09-30,0.066141,1.372600,0.332699,1.001429,0.144629,0.893538,0.993390,0.162938
sz.300197,节能铁汉,2023-10-26,2023-09-30,-0.046790,4.977693,0.047319,0.921089,-0.215670,0.945181,14.706840,-0.015515
sz.300198,纳川股份,2023-10-30,2023-09-30,-0.053367,3.108840,0.092933,0.886419,-0.208384,0.781683,1.000649,-0.266411
sz.300199,翰宇药业,2023-10-30,2023-09-30,-0.150768,2.882047,0.116348,0.993258,-0.452677,1.027812,1.980517,-0.222380
sz.300200,高盟新材,2023-10-20,2023-09-30,0.050746,1.221235,0.319616,1.023738,0.126995,0.919337,1.127823,0.122482
sz.300201,海伦哲,2023-10-24,2023-09-30,0.096655,1.662115,0.469988,1.002503,0.123422,0.911990,0.982384,0.137759
sz.300203,聚光科技,2023-10-28,2023-09-30,-0.056086,3.210623,0.203434,0.806277,-0.106502,0.853973,1.803637,-0.069146
sz.300204,舒泰神,2023-10-26,2023-09-30,-0.146101,1.246622,0.173891,1.000000,-0.673970,1.009400,0.992382,-0.672820
sz.300205,ST天喻,2023-10-26,2023-09-30,0.024398,2.093015,0.408248,1.000283,0.028546,0.972430,0.754109,0.038927
sz.300206,理邦仪器,2023-10-25,2023-09-30,0.123519,1.161151,0.684312,0.989671,0.157072,0.966172,1.022847,0.158940
sz.300207,欣旺达,2023-10-27,2023-09-30,0.037463,3.575986,0.447368,3.267478,0.007167,1.136306,0.462342,0.013642
sz.300208,*ST中程,2023-10-21,2023-09-30,-0.079616,4.396333,0.078450,0.938524,-0.245966,0.770032,4.018626,-0.079486
sz.300209,*ST有树,2023-10-26,2023-09-30,-11.136434,58.608485,0.459573,0.987419,-0.418726,1.036237,1.104323,-0.365911
sz.300210,森远股份,2023-10-26,2023-09-30,-0.064303,2.053169,0.105843,0.997630,-0.296604,1.000667,1.598381,-0.185441
sz.300211,亿通科技,2023-10-26,2023-09-30,0.006684,1.160035,0.244218,1.000000,0.023593,-0.978551,0.356543,-0.067622
sz.300212,易华录,2023-10-28,2023-09-30,-0.147968,3.909457,0.049293,1.019362,-0.753244,1.025175,1.690307,-0.434683
sz.300213,佳讯飞鸿,2023-10-21,2023-09-30,0.014816,1.360779,0.222800,1.043294,0.046839,0.749800,0.969321,0.064446
sz.300214,日科化学,2023-10-24,2023-09-30,0.032258,1.292272,0.577411,1.002517,0.043123,0.854076,0.981411,0.051448
sz.300215,电科院,2023-10-25,2023-09-30,-0.003986,1.583090,0.141148,1.075172,-0.016589,0.860929,-1.005103,0.019171
sz.300217,东方电热,2023-10-25,2023-09-30,0.163708,2.061296,0.439574,0.992080,0.182117,0.869426,1.005720,0.208277
sz.300218,安利股份,2023-10-26,2023-09-30,0.033082,1.769529,0.642728,1.060509,0.027428,1.020715,0.760781,0.035320
sz.300219,鸿利智汇,2023-10-28,2023-09-30,0.077697,2.080326,0.517687,0.988795,0.072962,0.847712,0.983821,0.087485
sz.300220,金运激光,2023-10-26,2023-09-30,-0.182591,4.070359,0.615297,1.060247,-0.068763,1.575494,1.983786,-0.022001
sz.300221,银禧科技,2023-10-24,2023-09-30,0.020934,1.400451,0.676044,0.971997,0.022748,1.041887,0.961474,0.022708
sz.300222,科大智能,2023-10-21,2023-09-30,-0.024721,3.161623,0.375497,0.652542,-0.031911,1.115537,1.473622,-0.019412
sz.300223,北京君正,2023-10-26,2023-09-30,0.032285,1.098556,0.272807,1.029137,0.104678,0.883380,1.132898,0.104597
sz.300224,正海磁材,2023-10-24,2023-09-30,0.098324,2.285540,0.541457,0.994763,0.079870,0.920432,0.905230,0.095859
sz.300225,金力泰,2023-10-26,2023-09-30,0.007967,1.474898,0.467840,0.963057,0.011989,0.638255,0.865134,0.021712
sz.300226,上海钢联,2023-10-24,2023-09-30,0.090733,8.583704,4.213899,0.546709,0.004588,0.792848,1.027711,0.005631
sz.300227,光韵达,2023-10-27,2023-09-30,0.035340,1.689837,0.294060,1.105418,0.064337,0.866842,0.804103,0.092301
sz.300228,富瑞特装,2023-10-26,2023-09-30,0.022394,2.282110,0.529112,0.713667,0.025987,0.665715,0.853223,0.045752
sz.300229,拓尔思,2023-10-31,2023-09-30,0.007590,1.268197,0.157409,1.006556,0.037771,0.874761,1.007458,0.042860
sz.300230,永利股份,2023-10-28,2023-09-30,0.065276,1.421754,0.373068,0.956966,0.128601,0.865200,1.054949,0.140895
sz.300231,银信科技,2023-10-28,2023-09-30,0.074489,1.706472,0.536854,1.000000,0.081308,0.843747,0.871916,0.110522
sz.300232,洲明科技,2023-10-27,2023-09-30,0.040524,2.091325,0.514237,1.049511,0.035903,0.822424,0.972015,0.044913
sz.300233,金城医药,2023-10-25,2023-09-30,0.036357,1.615241,0.436439,0.903347,0.057092,0.831843,0.947599,0.072428
sz.300234,开尔新材,2023-10-28,2023-09-30,0.033591,1.374611,0.217775,1.002613,0.111919,0.887578,1.057665,0.119220
sz.300235,方直科技,2023-10-24,2023-09-30,0.039084,1.033714,0.095880,1.000000,0.394343,0.848389,1.057368,0.439596
sz.300236,上海新阳,2023-10-25,2023-09-30,0.026729,1.337837,0.152787,0.987103,0.132476,0.850263,0.854053,0.182431
sz.300237,美晨科技,2023-10-26,2023-09-30,-0.700232,13.633392,0.123509,0.983448,-0.422853,0.977692,1.776531,-0.243453
sz.300238,冠昊生物,2023-10-25,2023-09-30,0.081358,1.331254,0.457485,1.082300,0.123428,0.866993,0.994514,0.143149
sz.300239,东宝生物,2023-10-30,2023-09-30,0.060128,1.584675,0.292625,0.934556,0.138746,0.856557,1.002427,0.161589
sz.300240,飞力达,2023-10-24,2023-09-30,0.028161,2.517109,0.946650,0.997061,0.011853,0.950535,0.608833,0.020482
sz.300241,瑞丰光电,2023-10-26,2023-09-30,-0.008730,1.694082,0.291368,1.121469,-0.015771,1.111012,-2.455426,0.005781
sz.300242,佳云科技,2023-10-27,2023-09-30,-0.133531,1.452889,0.880654,0.645891,-0.161579,1.000002,1.001122,-0.161398
sz.300243,瑞丰高材,2023-10-28,2023-09-30,0.067288,2.013318,0.666274,1.000000,0.050161,0.897260,0.845949,0.066086
sz.300244,迪安诊断,2023-10-28,2023-09-30,0.069421,2.602335,0.517175,0.670784,0.076896,0.774814,0.861839,0.115154
sz.300245,天玑科技,2023-10-27,2023-09-30,-0.029017,1.158059,0.134925,0.966555,-0.192132,0.873617,0.865698,-0.254047
sz.300246,宝莱特,2023-10-27,2023-09-30,0.044935,1.778017,0.374190,0.933821,0.072326,0.869968,0.972994,0.085444
sz.300247,融捷健康,2023-10-28,2023-09-30,0.025608,1.193551,0.312522,0.663911,0.103407,0.772302,1.234187,0.108488
sz.300248,新开普,2023-10-27,2023-09-30,0.002129,1.335230,0.214508,-0.606087,-0.012265,1.542680,0.293658,-0.027075
sz.300249,依米康,2023-10-23,2023-09-30,-0.135969,3.683601,0.248934,0.756473,-0.196015,0.941049,1.076065,-0.193570
sz.300250,初灵信息,2023-10-26,2023-09-30,0.030972,1.326817,0.305050,1.378249,0.055521,0.960707,1.356673,0.042598
sz.300251,光线传媒,2023-10-28,2023-09-30,0.043971,1.110342,0.101036,1.002636,0.390926,0.878670,1.075366,0.413726
sz.300252,金信诺,2023-10-28,2023-09-30,0.002437,2.548265,0.294074,0.555952,0.005848,1.558927,0.120522,0.031127
sz.300253,卫宁健康,2023-10-26,2023-09-30,0.029160,1.507074,0.241449,1.375191,0.058273,1.570827,0.653196,0.056793
sz.300254,仟源医药,2023-10-25,2023-09-30,-0.024102,2.688999,0.374422,-44.154515,0.000542,0.075850,0.147412,0.048489
sz.300255,常山药业,2023-10-25,2023-09-30,-0.135726,2.003605,0.198796,0.983265,-0.346556,0.970540,1.229540,-0.290414
sz.300256,星星科技,2023-10-27,2023-09-30,-0.125013,1.380281,0.267312,0.999380,-0.339030,1.054314,0.957199,-0.335943
sz.300257,开山股份,2023-10-23,2023-09-30,0.057840,2.277639,0.228559,0.995268,0.111637,0.890366,0.717887,0.174655
sz.300258,精锻科技,2023-10-20,2023-09-30,0.053455,1.698327,0.251960,1.007921,0.123938,0.831505,0.899535,0.165700
sz.300259,新天科技,2023-10-26,2023-09-30,0.048001,1.190125,0.217492,1.001585,0.185152,0.894984,1.061806,0.194835
sz.300260,新莱应材,2023-10-27,2023-09-30,0.101092,2.353860,0.504251,0.999531,0.085210,0.880187,0.868177,0.111509
sz.300261,雅本化学,2023-10-26,2023-09-30,0.031855,1.707178,0.267889,0.909526,0.076581,0.864442,0.823302,0.107604
sz.300263,隆华科技,2023-10-27,2023-09-30,0.056267,1.939608,0.310153,0.916367,0.102069,0.882682,0.739436,0.156382
sz.300264,佳创视讯,2023-10-26,2023-09-30,-0.499143,3.564749,0.182341,0.973757,-0.788608,0.998990,1.084729,-0.727745
sz.300265,通光线缆,2023-10-28,2023-09-30,0.051754,1.655438,0.594033,0.959426,0.054855,0.945396,0.866325,0.066976
sz.300266,兴源环境,2023-10-28,2023-09-30,-0.288256,9.617353,0.062891,0.943052,-0.505355,0.889523,1.635756,-0.347313
sz.300267,尔康制药,2023-10-23,2023-09-30,0.007910,1.123058,0.254017,1.672380,0.016579,0.580111,0.946773,0.030185
sz.300268,ST佳沃,2023-10-26,2023-09-30,,-18.088175,0.319104,0.857842,-0.218710,0.725334,1.517215,-0.198739
sz.300269,联建光电,2023-10-26,2023-09-30,0.540664,14.769624,0.626113,1.042603,0.056077,0.998053,0.800994,0.070146
sz.300270,中威电子,2023-10-27,2023-09-30,-0.073761,1.421090,0.103698,0.971381,-0.515281,0.916708,0.861626,-0.652370
sz.300271,华宇软件,2023-10-26,2023-09-30,-0.048155,1.267219,0.134125,0.939446,-0.301583,0.870036,0.940565,-0.368536
sz.300272,开能健康,2023-10-23,2023-09-30,0.112681,2.234801,0.484083,0.873922,0.119185,0.976338,0.922538,0.132323
sz.300274,阳光电源,2023-10-28,2023-09-30,0.326811,3.204922,0.655266,0.985202,0.157956,0.880000,0.988856,0.181518
sz.300275,梅安森,2023-10-26,2023-09-30,0.044171,1.557760,0.236728,0.998526,0.119958,0.993940,0.898957,0.134255
sz.300276,三丰智能,2023-10-28,2023-09-30,0.019973,2.276043,0.279440,0.961026,0.032676,1.062627,0.937591,0.032797
sz.300277,海联讯,2023-10-25,2023-09-30,0.014402,1.423445,0.143980,0.857734,0.081925,0.893714,1.039821,0.088157
sz.300278,华昌达,2023-10-26,2023-09-30,0.041005,1.782829,0.695056,0.998336,0.033146,0.905268,1.197594,0.030574
sz.300279,和晶科技,2023-10-25,2023-09-30,0.048449,2.837320,0.618221,1.011881,0.027296,0.684402,0.752450,0.053005
sz.300280,紫天科技,2023-10-31,2023-09-30,0.081248,1.753216,0.516068,1.002927,0.089536,0.681496,0.955018,0.137570
sz.300281,金明精机,2023-10-30,2023-09-30,0.009041,1.166445,0.232504,1.000000,0.033338,0.907740,1.037838,0.035388
sz.300283,温州宏丰,2023-10-25,2023-09-30,0.048435,2.696242,0.848601,1.020341,0.020747,0.810355,0.515537,0.049661
sz.300284,苏交科,2023-10-31,2023-09-30,0.027825,1.904300,0.199275,1.057961,0.069307,0.903231,0.948663,0.080885
sz.300285,国瓷材料,2023-10-27,2023-09-30,0.072835,1.326414,0.347154,0.908094,0.174183,0.892781,0.979356,0.199214
sz.300286,安科瑞,2023-10-26,2023-09-30,0.142269,1.333240,0.537207,1.000791,0.198480,0.890421,1.002685,0.222309
sz.300287,飞利信,2023-10-26,2023-09-30,-0.091183,1.872890,0.221969,1.000392,-0.219248,0.983247,1.015581,-0.219563
sz.300288,朗玛信息,2023-10-23,2023-09-30,0.039206,1.220037,0.182123,1.008902,0.174890,0.854403,1.048070,0.195304
sz.300289,利德曼,2023-10-24,2023-09-30,0.013665,1.133776,0.172498,0.829259,0.084260,0.786511,1.277482,0.083861
sz.300290,荣科科技,2023-10-26,2023-09-30,0.010023,1.823560,0.349675,0.496583,0.031654,0.693749,0.950923,0.047983
sz.300291,百纳千成,2023-10-28,2023-09-30,-0.008382,1.150264,0.042480,0.567935,-0.302036,1.021646,0.894545,-0.330488
sz.300292,吴通控股,2023-10-24,2023-09-30,0.044876,1.927121,1.041656,0.978319,0.022851,0.857145,0.872514,0.030554
sz.300293,蓝英装备,2023-10-26,2023-09-30,-0.006573,3.126392,0.508258,1.000000,-0.004137,1.089187,-0.298526,0.012723
sz.300294,博雅生物,2023-10-26,2023-09-30,0.062979,1.100344,0.270151,0.978862,0.216440,0.824213,1.042405,0.251919
sz.300295,三六五网,2023-10-26,2023-09-30,0.006411,1.206009,0.088472,0.914752,0.065683,0.432726,1.303477,0.116449
sz.300296,利亚德,2023-10-27,2023-09-30,0.055882,1.815524,0.402221,1.016744,0.075265,0.867234,0.957156,0.090672
sz.300298,三诺生物,2023-10-24,2023-09-30,0.101813,1.693405,0.573826,1.145255,0.091487,0.841016,0.889158,0.122342
sz.300299,富春股份,2023-10-27,2023-09-30,0.010744,1.832373,0.232926,0.852715,0.029521,1.044061,0.535314,0.052820
sz.300300,ST峡创,2023-10-27,2023-09-30,-0.329258,3.782897,0.060030,0.998860,-1.451580,0.963915,1.268418,-1.187244
sz.300301,*ST长方,2023-10-26,2023-09-30,-0.533181,6.072059,0.487738,0.999894,-0.180052,0.988527,1.251715,-0.145514
sz.300302,同有科技,2023-10-27,2023-09-30,-0.050919,1.272445,0.132179,1.000000,-0.302748,0.787962,1.050983,-0.365578
sz.300303,聚飞光电,2023-10-21,2023-09-30,0.061758,1.716204,0.366441,1.003686,0.097842,0.900681,0.976944,0.111194
sz.300304,云意电气,2023-10-27,2023-09-30,0.090410,1.335153,0.341709,0.930796,0.212900,0.865331,1.061908,0.231690
sz.300305,裕兴股份,2023-10-26,2023-09-30,0.022119,1.627102,0.444078,1.000000,0.030612,1.009905,0.707784,0.042826
sz.300306,远方信息,2023-10-28,2023-09-30,0.035388,1.115943,0.173362,0.969512,0.188672,0.928410,1.049633,0.193611
sz.300307,慈星股份,2023-10-27,2023-09-30,0.041563,1.607448,0.378989,0.975112,0.069966,0.978371,0.999375,0.071558
sz.300308,中际旭创,2023-10-23,2023-09-30,0.101577,1.392198,0.395827,0.987476,0.186664,0.893327,1.015123,0.205841
sz.300310,宜通世纪,2023-10-26,2023-09-30,0.004179,1.648125,0.626275,1.422935,0.002845,0.710204,-1.092199,-0.003668
sz.300311,任子行,2023-10-28,2023-09-30,-0.139313,1.923587,0.188703,0.921775,-0.416366,0.999999,0.992404,-0.419553
sz.300313,ST天山,2023-10-25,2023-09-30,-0.167701,4.183115,0.347161,1.010246,-0.114308,1.241605,4.113371,-0.022382
sz.300314,戴维医疗,2023-10-25,2023-09-30,0.111736,1.167656,0.357661,1.000000,0.267550,0.883318,1.078479,0.280852
sz.300315,掌趣科技,2023-10-28,2023-09-30,0.037171,1.123503,0.132895,1.000000,0.248956,0.921166,1.826934,0.147932
sz.300316,晶盛机电,2023-10-26,2023-09-30,0.285266,2.626001,0.416182,0.848291,0.307699,0.894962,1.006291,0.341663
sz.300317,珈伟新能,2023-10-28,2023-09-30,0.010540,1.419225,0.197911,0.693238,0.054128,0.708866,0.895413,0.085277
sz.300318,博晖创新,2023-10-28,2023-09-30,0.010089,2.776463,0.207202,0.980190,0.017892,0.485910,0.658610,0.055908
sz.300319,麦捷科技,2023-10-23,2023-09-30,0.045529,1.416011,0.392648,0.956254,0.085634,0.858364,1.081878,0.092214
sz.300320,海达股份,2023-10-26,2023-09-30,0.045720,1.593310,0.569009,0.967974,0.052098,0.837803,0.936353,0.066411
sz.300321,同大股份,2023-10-21,2023-09-30,-0.003236,1.090287,0.350579,1.000000,-0.008465,0.857071,0.397452,-0.024850
sz.300322,硕贝德,2023-10-28,2023-09-30,-0.134952,2.577967,0.410711,0.875792,-0.145534,0.979884,1.098802,-0.135167
sz.300323,华灿光电,2023-10-28,2023-09-30,-0.080679,1.638575,0.171970,1.000000,-0.286311,0.827326,1.095597,-0.315871
sz.300324,旋极信息,2023-10-25,2023-09-30,-0.039617,1.874219,0.269637,1.036369,-0.075643,1.034239,0.988430,-0.073995
sz.300326,凯利泰,2023-10-26,2023-09-30,0.045902,1.201974,0.217765,0.903707,0.194055,0.903095,1.051920,0.204272
sz.300327,中颖电子,2023-10-23,2023-09-30,0.065320,1.340467,0.451603,1.548238,0.069694,1.049954,1.093410,0.060707
sz.300328,宜安科技,2023-10-26,2023-09-30,0.004709,2.500839,0.448720,-1.112969,-0.003770,0.366602,-1.630808,0.006306
sz.300329,海伦钢琴,2023-10-26,2023-09-30,0.006587,1.513427,0.163695,1.008715,0.026360,0.560757,0.668235,0.070347
sz.300331,苏大维格,2023-10-26,2023-09-30,0.007438,1.856838,0.389240,4.876974,0.002110,0.362418,0.388621,0.014982
sz.300332,天壕能源,2023-10-26,2023-09-30,0.073944,2.225648,0.344437,0.973849,0.099047,0.732105,0.899457,0.150414
sz.300333,兆日科技,2023-10-27,2023-09-30,-0.063697,1.041791,0.147307,1.229222,-0.337666,1.191535,0.982597,-0.288406
sz.300334,津膜科技,2023-10-25,2023-09-30,-0.024884,2.165959,0.102419,1.023576,-0.109590,1.013500,3.586049,-0.030153
sz.300335,迪森股份,2023-10-25,2023-09-30,0.034276,1.551022,0.315611,0.751795,0.093137,0.819689,0.980076,0.115935
sz.300337,银邦股份,2023-10-28,2023-09-30,0.042776,2.722990,0.748017,1.006544,0.020865,0.998937,0.530560,0.039368
sz.300338,*ST开元,2023-10-26,2023-09-30,-0.336307,8.433490,0.355741,0.987525,-0.113514,1.614235,1.323156,-0.053146
sz.300339,润和软件,2023-10-24,2023-09-30,0.030114,1.487127,0.445920,1.028569,0.044150,0.988925,0.787358,0.056701
sz.300340,科恒股份,2023-10-26,2023-09-30,-0.514854,21.134015,0.612753,0.998546,-0.039815,0.995782,1.473173,-0.027141
sz.300341,麦克奥迪,2023-10-25,2023-09-30,0.074319,1.402139,0.455622,0.974369,0.119394,0.840755,1.029622,0.137923
sz.300342,天银机电,2023-10-26,2023-09-30,0.028342,1.408157,0.334674,0.985667,0.061015,0.856729,0.956501,0.074457
sz.300343,联创股份,2023-10-27,2023-09-30,0.016944,1.644424,0.245912,1.005559,0.041668,0.879758,1.135430,0.041714
sz.300344,立方数科,2023-10-25,2023-09-30,-0.125781,1.394331,0.444745,0.991574,-0.204556,0.978864,1.019645,-0.204947
sz.300345,华民股份,2023-10-27,2023-09-30,-0.122814,1.918302,0.476574,0.957908,-0.140241,1.011327,1.090215,-0.127196
sz.300346,南大光电,2023-10-27,2023-09-30,0.099627,2.508968,0.236097,0.800219,0.210176,0.905600,0.899011,0.258155
sz.300347,泰格医药,2023-10-28,2023-09-30,0.092494,1.415228,0.196474,0.926897,0.358881,0.876161,1.047883,0.390889
sz.300348,长亮科技,2023-10-25,2023-09-30,0.001089,1.654774,0.472461,1.012771,0.001376,0.434557,0.447917,0.007068
sz.300349,金卡智能,2023-10-24,2023-09-30,0.073636,1.588901,0.354843,0.974777,0.133984,0.861386,1.037147,0.149973
sz.300350,华鹏飞,2023-10-28,2023-09-30,0.141715,1.675834,0.212027,1.076981,0.370328,0.982426,0.963495,0.391234
sz.300351,永贵电器,2023-10-28,2023-09-30,0.039368,1.310759,0.337351,1.023116,0.087019,1.000037,1.349262,0.064491
sz.300352,北信源,2023-10-28,2023-09-30,0.001256,1.725377,0.178259,2.686777,0.001520,5.051054,0.023849,0.012616
