code,stock_name,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.300030,阳普医疗,2024-10-26,2024-09-30,-0.060586,1.964032,0.305787,0.952619,-0.105897,1.079665,1.234698,-0.079439
sz.300031,宝通科技,2024-10-30,2024-09-30,0.064017,1.571971,0.419381,0.859026,0.113042,0.988222,1.047862,0.109164
sz.300032,金龙机电,2024-10-30,2024-09-30,-0.078800,2.515047,0.551713,0.989271,-0.057405,0.915820,1.250070,-0.050143
sz.300033,同花顺,2024-10-24,2024-09-30,0.092329,1.356151,0.244178,1.000071,0.278799,0.918315,1.317812,0.230381
sz.300034,钢研高纳,2024-10-28,2024-09-30,0.068546,2.140470,0.345356,0.714298,0.129816,0.867242,0.962955,0.155446
sz.300035,中科电气,2024-10-29,2024-09-30,0.039697,2.362015,0.355560,0.705390,0.067008,0.863121,0.745723,0.104107
sz.300036,超图软件,2024-10-28,2024-09-30,0.008978,1.473786,0.219639,1.052053,0.026363,0.744583,1.139471,0.031072
sz.300037,新宙邦,2024-10-29,2024-09-30,0.074929,1.856861,0.326001,0.991878,0.124794,0.857494,0.977824,0.148834
sz.300039,上海凯宝,2024-10-25,2024-09-30,0.055059,1.129685,0.251753,1.001988,0.193213,0.844692,1.130983,0.202247
sz.300040,九洲集团,2024-10-26,2024-09-30,0.025138,2.528778,0.132222,0.926471,0.081148,0.761610,0.496203,0.214726
sz.300041,回天新材,2024-10-29,2024-09-30,0.056182,2.194800,0.475274,0.996680,0.054039,0.883135,0.825647,0.074111
sz.300042,朗科科技,2024-10-30,2024-09-30,-0.062295,1.193391,0.449994,0.934627,-0.124115,0.942518,1.023978,-0.128600
sz.300043,星辉娱乐,2024-10-30,2024-09-30,-0.127133,2.342967,0.243176,0.996440,-0.223935,0.731929,1.157481,-0.264325
sz.300044,赛为智能,2024-10-30,2024-09-30,-0.028054,2.515258,0.103342,0.888432,-0.121481,0.994776,8.399668,-0.014539
sz.300045,华力创通,2024-10-30,2024-09-30,-0.016694,1.400253,0.184860,0.999357,-0.064534,0.889888,0.990162,-0.073239
sz.300046,台基股份,2024-10-25,2024-09-30,0.016814,1.104039,0.210508,1.076371,0.067215,0.859547,1.676488,0.046644
sz.300047,天源迪科,2024-10-28,2024-09-30,0.009703,2.034115,0.829165,0.436526,0.013179,0.818192,0.630850,0.025534
sz.300048,合康新能,2024-10-25,2024-09-30,0.006399,2.237406,0.823291,0.449114,0.007735,0.543596,1.157401,0.012294
sz.300049,福瑞股份,2024-10-24,2024-09-30,0.064760,1.737058,0.358135,0.640908,0.162424,0.754697,1.046996,0.205557
sz.300050,世纪鼎利,2024-10-25,2024-09-30,-0.041892,1.586267,0.280094,0.962961,-0.097913,1.003564,1.024712,-0.095212
sz.300051,琏升科技,2024-10-25,2024-09-30,-0.225758,11.403146,0.093014,0.315823,-0.673946,0.841539,1.194698,-0.670336
sz.300052,中青宝,2024-10-29,2024-09-30,-0.078815,1.823293,0.210051,1.040063,-0.197865,1.011002,1.043661,-0.187524
sz.300053,航宇微,2024-10-26,2024-09-30,-0.030103,1.331159,0.075295,0.999441,-0.300504,0.999268,1.063802,-0.282689
sz.300054,鼎龙股份,2024-10-25,2024-09-30,0.085442,1.580672,0.348430,0.797086,0.194631,0.889344,0.971672,0.225228
sz.300055,万邦达,2024-10-25,2024-09-30,0.000993,1.475119,0.249610,0.571096,0.004724,-3.652237,2.632584,-0.000491
sz.300056,中创环保,2024-10-28,2024-09-30,-0.039147,3.719908,0.258050,0.401751,-0.101509,0.960510,1.284986,-0.082244
sz.300057,万顺新材,2024-10-25,2024-09-30,-0.006675,1.912713,0.457675,0.889318,-0.008574,0.785742,-2.993471,0.003645
sz.300058,蓝色光标,2024-10-30,2024-09-30,0.015850,2.761697,2.116856,1.037843,0.002612,0.773110,0.980940,0.003445
sz.300059,东方财富,2024-10-26,2024-09-30,0.081149,3.801479,0.025805,1.000000,0.827232,0.864336,1.017183,0.940905
sz.300061,旗天科技,2024-10-30,2024-09-30,-0.026443,2.110609,0.321867,1.039841,-0.037434,1.102798,12.662905,-0.002681
sz.300062,中能电气,2024-10-28,2024-09-30,-0.003145,2.279863,0.332173,0.660863,-0.006285,2.005378,-0.283136,0.011069
sz.300063,天龙集团,2024-10-30,2024-09-30,0.030554,1.867585,1.958614,0.852969,0.009793,0.748761,0.799584,0.016357
sz.300065,海兰信,2024-10-25,2024-09-30,0.005979,1.351744,0.110120,1.063224,0.037781,1.613887,1.006606,0.023256
sz.300066,三川智慧,2024-10-25,2024-09-30,0.028780,1.272199,0.351698,1.387970,0.046344,1.461568,0.886296,0.035776
sz.300067,安诺其,2024-10-30,2024-09-30,0.005014,1.382295,0.220149,0.820016,0.020092,0.629988,0.750057,0.042520
sz.300068,南都电源,2024-10-30,2024-09-30,0.045448,3.499093,0.413543,1.092619,0.028746,0.995096,0.511609,0.056464
sz.300069,金利华电,2024-10-25,2024-09-30,0.064112,1.805397,0.361090,1.014882,0.096903,1.000066,0.914707,0.105932
sz.300070,碧水源,2024-10-26,2024-09-30,-0.001572,2.848551,0.061055,-0.960526,0.009413,0.400492,0.499506,0.047054
sz.300071,福石控股,2024-10-25,2024-09-30,-0.117401,5.228832,0.785112,0.818071,-0.034958,0.954015,1.168813,-0.031350
sz.300072,海新能科,2024-10-25,2024-09-30,-0.095627,1.580099,0.175697,0.900479,-0.382526,1.016033,1.148028,-0.327944
sz.300073,当升科技,2024-10-26,2024-09-30,0.035396,1.307415,0.322190,1.060412,0.079242,0.854282,1.178343,0.078719
sz.300074,华平股份,2024-10-29,2024-09-30,-0.056880,1.560845,0.122465,0.967033,-0.307714,0.831353,1.050461,-0.352357
sz.300075,数字政通,2024-10-31,2024-09-30,0.005111,1.203182,0.144539,0.984470,0.029853,1.197040,2.485549,0.010034
sz.300076,GQY视讯,2024-10-29,2024-09-30,-0.025417,1.100822,0.078534,1.004736,-0.292612,0.927571,1.015858,-0.310536
sz.300077,国民技术,2024-10-28,2024-09-30,-0.132903,3.347562,0.218237,0.899596,-0.202223,0.953168,1.378640,-0.153890
sz.300078,思创医惠,2024-10-30,2024-09-30,-0.521789,4.589054,0.226317,0.992724,-0.506088,1.010135,1.215765,-0.412095
sz.300079,数码视讯,2024-10-24,2024-09-30,0.005302,1.071816,0.082820,1.014200,0.058896,0.827582,-0.929029,-0.076602
sz.300080,易成新能,2024-10-25,2024-09-30,-0.064387,2.465866,0.174691,0.769010,-0.194369,0.961235,1.380072,-0.146520
sz.300081,恒信东方,2024-10-25,2024-09-30,-0.095832,1.310940,0.134923,0.884711,-0.612409,0.993012,1.027368,-0.600289
sz.300082,奥克股份,2024-10-28,2024-09-30,-0.046519,1.901596,0.551480,1.034826,-0.042866,0.874382,1.236947,-0.039633
sz.300083,创世纪,2024-10-29,2024-09-30,0.040373,1.890467,0.346959,0.954428,0.064492,0.668406,0.905482,0.106557
sz.300084,海默科技,2024-10-30,2024-09-30,-0.051322,1.899586,0.149775,1.057167,-0.170633,1.020424,1.702980,-0.098192
sz.300085,银之杰,2024-10-30,2024-09-30,-0.099048,2.031045,0.501087,1.000000,-0.097322,1.025697,1.105168,-0.085855
sz.300086,康芝药业,2024-10-30,2024-09-30,-0.094577,1.638793,0.171075,0.984591,-0.342625,0.878375,1.102538,-0.353790
sz.300087,荃银高科,2024-10-26,2024-09-30,-0.045487,3.857022,0.287406,0.707087,-0.058032,1.018783,1.436293,-0.039659
sz.300088,长信科技,2024-10-25,2024-09-30,0.035187,1.824000,0.568767,0.903444,0.037542,1.012985,0.911320,0.040668
sz.300091,金通灵,2024-10-25,2024-09-30,-0.072926,2.765169,0.197584,0.898153,-0.148614,0.909222,1.515808,-0.107831
sz.300092,科新机电,2024-10-23,2024-09-30,0.091492,1.482958,0.453430,1.000000,0.136065,0.884592,1.008762,0.152480
sz.300093,金刚光伏,2024-10-25,2024-09-30,,-18.364443,0.026941,0.924386,-4.786664,1.000600,1.270026,-3.766690
sz.300094,国联水产,2024-10-29,2024-09-30,-0.031329,1.936956,0.612540,0.874344,-0.030200,1.007333,2.244111,-0.013360
sz.300095,华伍股份,2024-10-29,2024-09-30,0.011636,1.761916,0.233623,1.294878,0.021832,0.715742,0.556253,0.054835
sz.300096,ST易联众,2024-10-25,2024-09-30,-0.214019,3.229553,0.326735,0.846652,-0.239558,1.003633,0.989695,-0.241176
sz.300097,ST智云,2024-10-30,2024-09-30,0.020183,1.682276,0.336291,1.000000,0.035675,0.736040,0.883192,0.054879
sz.300098,高新兴,2024-10-30,2024-09-30,-0.016178,1.797828,0.185442,0.997182,-0.048663,0.952457,3.416583,-0.014954
sz.300099,尤洛卡,2024-10-30,2024-09-30,0.024266,1.127922,0.152012,1.160876,0.121916,0.853289,1.083550,0.131861
sz.300100,双林股份,2024-10-23,2024-09-30,0.156518,2.437431,0.567129,0.998583,0.113388,0.949390,0.950732,0.125621
sz.300101,振芯科技,2024-10-28,2024-09-30,0.041022,1.574812,0.206896,1.007431,0.124975,1.014676,0.941496,0.130821
sz.300102,乾照光电,2024-10-12,2024-09-30,0.011878,1.588375,0.287844,1.000000,0.025979,1.274115,0.512872,0.039757
sz.300103,达刚控股,2024-10-24,2024-09-30,-0.044941,1.685514,0.118798,0.959486,-0.233919,1.020566,1.137643,-0.201474
sz.300105,龙源技术,2024-10-29,2024-09-30,0.012187,1.507785,0.198951,1.000000,0.040628,0.820152,1.884443,0.026287
sz.300106,西部牧业,2024-10-29,2024-09-30,-0.079897,2.279734,0.591738,1.066918,-0.055512,1.035288,1.136942,-0.047161
sz.300107,建新股份,2024-10-23,2024-09-30,0.009208,1.122609,0.268940,1.000000,0.030497,1.487405,-8.353293,-0.002455
sz.300108,*ST吉药,2024-10-30,2024-09-30,,-4.663761,0.137881,0.786628,-1.153540,1.023974,1.746547,-0.645006
sz.300109,新开源,2024-10-23,2024-09-30,0.088268,1.180315,0.266942,0.997640,0.280810,0.863342,1.015327,0.320349
sz.300110,华仁药业,2024-10-29,2024-09-30,0.035000,1.838902,0.213904,0.950830,0.093581,0.878162,0.740156,0.143977
sz.300111,向日葵,2024-10-26,2024-09-30,0.004097,1.660916,0.201016,0.562973,0.021796,0.986527,-0.779082,-0.028359
sz.300112,万讯自控,2024-10-29,2024-09-30,0.013706,1.504696,0.418121,0.858223,0.025385,0.928503,0.733211,0.037287
sz.300113,顺网科技,2024-10-30,2024-09-30,0.101748,1.232436,0.543322,0.903235,0.168230,0.876772,1.062736,0.180547
sz.300114,中航电测,2024-10-24,2024-09-30,0.042328,1.662977,0.293046,0.994505,0.087336,0.993707,0.952139,0.092307
sz.300115,长盈精密,2024-10-26,2024-09-30,0.087716,2.860847,0.624236,0.929221,0.052859,0.957341,0.808516,0.068291
sz.300117,*ST嘉寓,2024-10-24,2024-09-30,,-1.454410,0.169614,1.000000,-0.528060,0.821888,1.182706,-0.543243
sz.300118,东方日升,2024-10-29,2024-09-30,-0.109436,3.537472,0.295637,1.002322,-0.104400,0.818844,1.246078,-0.102318
sz.300119,瑞普生物,2024-10-30,2024-09-30,0.054108,1.551120,0.248980,0.926391,0.151238,0.873941,0.944038,0.183311
sz.300120,经纬辉开,2024-10-25,2024-09-30,0.021992,1.564596,0.560581,1.000000,0.025074,0.994924,0.650584,0.038737
sz.300121,阳谷华泰,2024-10-29,2024-09-30,0.057258,1.378850,0.569148,1.000019,0.072961,0.784458,1.015322,0.091604
sz.300122,智飞生物,2024-10-26,2024-09-30,0.068330,1.651239,0.438444,1.000000,0.094382,0.867902,0.989635,0.109886
sz.300123,亚光科技,2024-10-30,2024-09-30,-0.033608,2.506897,0.119264,1.236603,-0.090901,1.265826,-0.930560,0.077170
sz.300124,汇川技术,2024-10-29,2024-09-30,0.131638,2.002082,0.497906,0.982094,0.134462,0.934946,1.012237,0.142079
sz.300125,ST聆达,2024-10-24,2024-09-30,-4.477673,12.524171,0.030478,1.000000,-11.730553,0.999009,1.065857,-11.016658
sz.300126,锐奇股份,2024-10-25,2024-09-30,-0.014487,1.206826,0.245931,0.999989,-0.048812,1.105729,0.815183,-0.054153
sz.300127,银河磁体,2024-10-24,2024-09-30,0.079964,1.082551,0.382826,1.000000,0.192951,0.897127,1.083116,0.198572
sz.300128,锦富技术,2024-10-30,2024-09-30,-0.151943,3.777973,0.317433,0.846125,-0.149739,0.899297,1.262962,-0.131838
sz.300129,泰胜风能,2024-10-30,2024-09-30,0.034321,1.933388,0.350795,0.968332,0.052259,0.834082,0.925539,0.067695
sz.300130,新国都,2024-10-26,2024-09-30,0.069237,1.358249,0.419280,1.007689,0.120651,1.109532,1.138627,0.095501
sz.300131,英唐智控,2024-10-19,2024-09-30,0.026834,2.119137,1.099082,1.139885,0.010107,1.021818,0.594970,0.016625
sz.300132,青松股份,2024-10-30,2024-09-30,0.024689,1.794095,0.597831,1.033664,0.022269,0.898031,0.833063,0.029767
sz.300133,华策影视,2024-10-29,2024-09-30,0.023482,1.382423,0.091205,0.969116,0.192175,0.803777,1.240471,0.192741
sz.300134,大富科技,2024-10-25,2024-09-30,-0.051876,1.443024,0.277371,1.051275,-0.123287,0.927375,1.096209,-0.121275
sz.300135,宝利国际,2024-10-25,2024-09-30,0.007345,2.232618,0.791310,1.884471,0.002206,1.388974,0.188942,0.008407
sz.300136,信维通信,2024-10-30,2024-09-30,0.075060,1.873373,0.480448,1.009252,0.082630,0.931351,0.952113,0.093183
sz.300137,ST先河,2024-10-25,2024-09-30,0.003026,1.261218,0.267151,1.219213,0.007367,-6.764263,0.227522,-0.004787
sz.300138,晨光生物,2024-10-26,2024-09-30,0.019158,2.492386,0.641577,1.383857,0.008658,0.608454,0.589349,0.024144
sz.300139,晓程科技,2024-10-23,2024-09-30,0.041795,1.195472,0.203934,0.657617,0.260687,1.068626,1.016840,0.239906
sz.300140,节能环境,2024-10-24,2024-09-30,0.049320,2.435228,0.131731,0.969150,0.158639,0.852476,0.709291,0.262363
sz.300141,和顺电气,2024-10-28,2024-09-30,-0.000812,1.584857,0.268598,0.606900,-0.003144,-0.877112,0.649850,0.005516
sz.300142,沃森生物,2024-10-26,2024-09-30,0.027072,1.615329,0.139991,0.731114,0.163748,0.938071,1.114954,0.156561
sz.300143,盈康生命,2024-10-28,2024-09-30,0.058836,1.775162,0.492963,0.992126,0.067768,0.748101,0.991279,0.091384
sz.300144,宋城演艺,2024-10-25,2024-09-30,0.131702,1.232958,0.213404,0.969282,0.516405,0.844805,1.029411,0.593807
sz.300145,中金环境,2024-10-30,2024-09-30,0.100513,3.254899,0.439550,0.937834,0.074912,0.848100,0.984423,0.089726
sz.300146,汤臣倍健,2024-10-26,2024-09-30,0.073950,1.219578,0.400243,1.007484,0.150371,0.820988,1.031614,0.177546
sz.300147,香雪制药,2024-10-26,2024-09-30,-0.119948,4.498018,0.187767,1.106193,-0.128387,1.048187,16.041658,-0.007635
sz.300148,天舟文化,2024-10-28,2024-09-30,0.021801,1.470164,0.171032,1.266819,0.068440,0.732255,1.512486,0.061796
sz.300149,睿智医药,2024-10-30,2024-09-30,-0.044013,1.638350,0.313017,0.998133,-0.085985,0.921592,0.940298,-0.099224
sz.300150,世纪瑞尔,2024-10-24,2024-09-30,0.021582,1.335290,0.239852,1.057217,0.063741,0.833138,0.981955,0.077913
sz.300151,昌红科技,2024-10-29,2024-09-30,0.049244,1.545295,0.306199,1.192414,0.087280,0.832901,0.863036,0.121421
sz.300152,新动力,2024-10-30,2024-09-30,-0.005914,2.481762,0.236565,1.000000,-0.010074,1.003325,-4.161373,0.002413
sz.300153,科泰电源,2024-10-24,2024-09-30,0.029554,2.111703,0.410193,1.020888,0.033421,1.063035,1.119878,0.028073
sz.300154,瑞凌股份,2024-10-29,2024-09-30,0.082559,1.443572,0.329517,0.987130,0.175822,0.833037,1.085271,0.194478
sz.300155,安居宝,2024-10-29,2024-09-30,-0.016363,1.142862,0.103988,0.915868,-0.150329,0.768837,0.853456,-0.229101
sz.300157,新锦动力,2024-10-31,2024-09-30,-0.815370,15.530554,0.187943,0.993801,-0.281088,1.009338,1.619588,-0.171949
sz.300158,振东制药,2024-10-24,2024-09-30,0.007794,1.171605,0.376289,1.097314,0.016112,0.706313,1.039012,0.021955
sz.300159,新研股份,2024-10-28,2024-09-30,,-54.192026,0.162004,0.931490,-0.413569,1.029413,1.903357,-0.211076
sz.300160,秀强股份,2024-10-23,2024-09-30,0.074529,1.213376,0.382802,0.999210,0.160583,0.877940,1.008186,0.181424
sz.300161,华中数控,2024-10-30,2024-09-30,-0.041325,2.884655,0.236574,0.766522,-0.079000,1.007400,1.548936,-0.050628
sz.300162,雷曼光电,2024-10-30,2024-09-30,-0.043914,1.815951,0.527948,1.034247,-0.044287,0.862260,1.010916,-0.050807
sz.300163,ST先锋,2024-10-25,2024-09-30,-0.011257,1.213985,0.318936,1.000000,-0.029075,1.059362,0.835947,-0.032832
sz.300164,通源石油,2024-10-24,2024-09-30,0.035804,1.408175,0.457948,0.959475,0.057867,0.762137,0.993121,0.076453
sz.300165,ST天瑞,2024-10-28,2024-09-30,-0.004950,2.671729,0.159488,1.654513,-0.007022,-1.089745,-0.097952,-0.065784
sz.300166,东方国信,2024-10-25,2024-09-30,0.003461,1.264275,0.193554,1.183914,0.011946,-0.551523,2.044501,-0.010594
sz.300167,*ST迪威,2024-10-30,2024-09-30,,-32.109179,0.526219,1.098114,-0.080366,1.010555,1.240316,-0.064118
sz.300168,万达信息,2024-10-26,2024-09-30,-0.272765,3.320803,0.194157,0.997675,-0.424037,1.005668,1.112318,-0.379071
sz.300169,天晟新材,2024-10-29,2024-09-30,0.063392,10.472376,0.381422,0.772014,0.020557,0.592068,0.416808,0.083302
sz.300170,汉得信息,2024-10-25,2024-09-30,0.027596,1.230729,0.388482,0.964320,0.059854,1.040458,1.154667,0.049821
sz.300171,东富龙,2024-10-29,2024-09-30,0.019447,1.653829,0.268633,0.983537,0.044505,0.861147,1.126245,0.045888
sz.300172,中电环保,2024-10-17,2024-09-30,0.045389,1.509683,0.213827,0.959440,0.146550,0.888772,0.992190,0.166189
sz.300173,福能东方,2024-10-26,2024-09-30,0.007481,4.710734,0.111503,1.100453,0.012943,1.261097,0.156919,0.065404
sz.300174,元力股份,2024-10-26,2024-09-30,0.066435,1.233950,0.354684,0.993930,0.152722,0.903305,1.137116,0.148683
sz.300175,朗源股份,2024-10-30,2024-09-30,-0.055742,1.187428,0.255721,0.957766,-0.191667,1.211152,1.010649,-0.156584
sz.300176,鸿特科技,2024-10-25,2024-09-30,0.031987,2.257793,0.628177,1.000000,0.022553,1.000052,0.596709,0.037794
sz.300177,中海达,2024-10-26,2024-09-30,-0.015488,1.916383,0.231622,0.612225,-0.056992,0.874659,1.259183,-0.051747
sz.300179,四方达,2024-10-24,2024-09-30,0.078380,1.513185,0.219891,1.150648,0.204723,0.949779,1.052087,0.204876
sz.300180,华峰超纤,2024-10-24,2024-09-30,0.026822,1.594843,0.472698,0.989844,0.035944,1.000517,0.742475,0.048386
sz.300181,佐力药业,2024-10-28,2024-09-30,0.158200,1.407443,0.545339,0.986190,0.209001,0.863770,1.014390,0.238531
sz.300182,捷成股份,2024-10-19,2024-09-30,0.044607,1.354975,0.192170,1.000559,0.171217,1.014884,0.907399,0.185922
sz.300183,东软载波,2024-10-25,2024-09-30,0.026628,1.125206,0.221813,1.004930,0.106164,0.840402,1.280996,0.098615
sz.300184,力源信息,2024-10-19,2024-09-30,0.027435,1.574648,0.974254,1.000000,0.017883,0.829429,0.827920,0.026042
sz.300185,通裕重工,2024-10-29,2024-09-30,0.007851,2.262231,0.271385,1.000502,0.012782,0.679704,0.455156,0.041315
sz.300187,永清环保,2024-10-26,2024-09-30,0.079560,3.283502,0.147323,0.990740,0.166008,0.944697,0.680599,0.258193
sz.300188,国投智能,2024-10-23,2024-09-30,-0.063153,1.456551,0.160894,0.947386,-0.284450,0.979605,0.987742,-0.293975
sz.300189,神农种业,2024-10-29,2024-09-30,-0.028616,1.357380,0.118874,1.813825,-0.097773,1.014824,0.995073,-0.096822
sz.300190,维尔利,2024-10-26,2024-09-30,0.003764,2.475172,0.165895,1.209101,0.007582,0.494888,0.196203,0.078082
sz.300191,潜能恒信,2024-10-25,2024-09-30,-0.037723,2.194736,0.148158,0.999179,-0.116107,1.070325,1.976443,-0.054885
sz.300192,科德教育,2024-10-25,2024-09-30,0.122221,1.371264,0.485302,1.021074,0.179869,0.822561,1.019510,0.214485
sz.300193,佳士科技,2024-10-26,2024-09-30,0.079394,1.285892,0.323343,0.999406,0.191064,0.883252,1.322899,0.163519
sz.300194,福安药业,2024-10-25,2024-09-30,0.070596,1.406298,0.332097,0.998966,0.151316,0.880984,1.015041,0.169213
sz.300195,长荣股份,2024-10-29,2024-09-30,0.001274,2.368997,0.181066,2.976359,0.000998,0.083953,0.216685,0.054836
sz.300196,长海股份,2024-10-26,2024-09-30,0.044801,1.456892,0.288972,1.001992,0.106204,0.908252,1.015789,0.115114
sz.300197,节能铁汉,2024-10-30,2024-09-30,-0.127549,6.011358,0.032256,0.943317,-0.697334,0.997876,1.755250,-0.398130
sz.300198,纳川股份,2024-10-30,2024-09-30,-0.109801,3.870458,0.047197,0.972113,-0.618322,0.984216,0.898929,-0.698875
sz.300199,翰宇药业,2024-10-30,2024-09-30,-0.047492,4.362532,0.117362,0.971444,-0.095486,1.298428,-0.534346,0.137625
sz.300200,高盟新材,2024-10-18,2024-09-30,0.070080,1.376169,0.413981,1.010378,0.121747,0.855398,1.103275,0.129005
sz.300201,海伦哲,2024-10-25,2024-09-30,0.096975,1.704231,0.428431,0.995169,0.133460,0.876542,0.982726,0.154934
sz.300203,聚光科技,2024-10-29,2024-09-30,0.039642,3.219191,0.241301,1.051867,0.048517,0.933067,0.504914,0.102982
sz.300204,舒泰神,2024-10-25,2024-09-30,-0.009121,1.274046,0.199506,1.000000,-0.035883,1.000073,1.017879,-0.035250
sz.300205,ST天喻,2024-10-24,2024-09-30,-0.079640,1.886718,0.290755,1.000099,-0.145162,0.954107,1.001296,-0.151947
sz.300206,理邦仪器,2024-10-25,2024-09-30,0.086352,1.131267,0.613739,0.993344,0.125206,0.988129,1.032672,0.122701
sz.300207,欣旺达,2024-10-30,2024-09-30,0.051956,3.525517,0.465365,2.190127,0.014460,0.788048,0.773714,0.023715
sz.300208,*ST中程,2024-10-26,2024-09-30,,-7.160407,0.029863,0.940721,-1.554301,0.909973,2.295374,-0.744137
sz.300209,*ST有树,2024-10-24,2024-09-30,,-0.778145,1.010411,0.868152,-0.107368,1.009487,1.302482,-0.081658
sz.300210,森远股份,2024-10-25,2024-09-30,-0.087776,2.324481,0.096384,0.998805,-0.392249,0.999661,1.410046,-0.278276
sz.300211,亿通科技,2024-10-23,2024-09-30,-0.058853,1.126017,0.099696,1.000000,-0.524256,0.974364,0.849307,-0.633516
sz.300212,易华录,2024-10-30,2024-09-30,-0.186393,3.932716,0.033379,1.007969,-1.408693,1.009819,1.435995,-0.971449
sz.300213,佳讯飞鸿,2024-10-26,2024-09-30,0.016547,1.411819,0.234820,1.162024,0.042954,0.854461,0.884019,0.056865
sz.300214,日科化学,2024-10-23,2024-09-30,-0.020765,1.766081,0.542529,0.967332,-0.022404,1.176613,1.941299,-0.009808
sz.300215,电科院,2024-10-25,2024-09-30,0.007922,1.406020,0.165801,0.954783,0.035591,1.225167,0.540581,0.053738
sz.300217,东方电热,2024-10-29,2024-09-30,0.070155,1.760076,0.405154,0.983724,0.100007,0.871716,1.033778,0.110976
sz.300218,安利股份,2024-10-25,2024-09-30,0.113309,1.720303,0.789777,0.990597,0.084189,0.933684,0.952875,0.094628
sz.300219,鸿利智汇,2024-10-29,2024-09-30,0.035353,2.133431,0.552403,0.979175,0.030636,0.834722,1.010647,0.036315
sz.300220,金运激光,2024-10-26,2024-09-30,0.016937,4.976464,0.664024,0.359577,0.014254,0.910777,0.798679,0.019595
sz.300221,银禧科技,2024-10-26,2024-09-30,0.029759,1.544141,0.696848,1.015950,0.027222,0.960850,0.842016,0.033647
sz.300222,科大智能,2024-10-25,2024-09-30,0.018223,3.059000,0.376867,1.351487,0.011696,0.762719,0.850850,0.018023
sz.300223,北京君正,2024-10-28,2024-09-30,0.025694,1.078672,0.250486,1.005040,0.094618,0.892749,1.369755,0.077375
sz.300224,正海磁材,2024-10-14,2024-09-30,0.048934,2.115955,0.465591,1.002178,0.049563,0.906002,0.814939,0.067127
sz.300225,金力泰,2024-10-29,2024-09-30,0.024842,1.584653,0.394290,1.118558,0.035546,0.829230,0.853334,0.050233
sz.300226,上海钢联,2024-10-24,2024-09-30,0.064550,10.060079,3.237349,0.566010,0.003502,0.827427,1.029917,0.004109
sz.300227,光韵达,2024-10-29,2024-09-30,0.020550,1.761301,0.281987,0.967704,0.042756,0.817240,0.726174,0.072046
sz.300228,富瑞特装,2024-10-25,2024-09-30,0.063929,2.153896,0.602738,0.796361,0.061835,0.772324,0.980917,0.081621
sz.300229,拓尔思,2024-10-30,2024-09-30,0.013216,1.106178,0.166464,1.069094,0.067132,1.004532,1.051325,0.063567
sz.300230,永利股份,2024-10-30,2024-09-30,0.052533,1.398279,0.380724,0.968538,0.101885,0.860604,1.033413,0.114560
sz.300231,银信科技,2024-10-30,2024-09-30,0.031994,1.664533,0.436558,1.000000,0.044029,0.816776,0.822153,0.065566
sz.300232,洲明科技,2024-10-21,2024-09-30,0.026837,2.197215,0.518498,1.105032,0.021318,0.745439,0.975823,0.029306
sz.300233,金城医药,2024-10-25,2024-09-30,0.040749,1.553852,0.436686,0.931851,0.064445,0.823091,0.979613,0.079926
sz.300234,开尔新材,2024-10-30,2024-09-30,0.034692,1.268872,0.208576,1.007672,0.130087,0.832608,1.096603,0.142477
sz.300235,方直科技,2024-10-25,2024-09-30,0.026499,1.025105,0.101742,1.000000,0.254074,0.841366,1.144650,0.263817
sz.300236,上海新阳,2024-10-30,2024-09-30,0.030033,1.340116,0.184275,0.998524,0.121794,0.922701,0.857949,0.153852
sz.300237,美晨科技,2024-10-25,2024-09-30,-0.815943,34.581871,0.147944,0.979343,-0.162847,1.009309,-94.414911,0.001709
sz.300238,冠昊生物,2024-10-29,2024-09-30,0.052177,1.320442,0.394822,1.347424,0.074276,0.659313,1.000322,0.112621
sz.300239,东宝生物,2024-10-28,2024-09-30,0.039240,1.616283,0.231925,0.926449,0.112990,0.874270,1.045463,0.123619
sz.300240,飞力达,2024-10-22,2024-09-30,0.015302,2.662387,1.290850,0.634387,0.007019,0.763379,0.584667,0.015726
sz.300241,瑞丰光电,2024-10-28,2024-09-30,0.021169,1.642144,0.320265,0.918670,0.043814,0.802734,0.806833,0.067648
sz.300242,佳云科技,2024-10-30,2024-09-30,-0.107274,1.441917,1.898537,0.728096,-0.053821,1.045194,0.991868,-0.051916
sz.300243,瑞丰高材,2024-10-25,2024-09-30,0.031891,1.970450,0.650581,1.004019,0.024778,0.810993,0.609870,0.050096
sz.300244,迪安诊断,2024-10-24,2024-09-30,0.017897,2.394444,0.528808,0.432322,0.032694,0.713588,0.757281,0.060501
sz.300245,天玑科技,2024-10-25,2024-09-30,-0.010589,1.171910,0.142015,0.833915,-0.076293,1.039261,0.848505,-0.086518
sz.300246,宝莱特,2024-10-28,2024-09-30,-0.010541,1.944296,0.320950,1.212972,-0.013926,1.293109,-9.770728,0.001102
sz.300247,融捷健康,2024-10-25,2024-09-30,0.035242,1.199637,0.383613,0.726766,0.105371,0.761201,1.139324,0.121499
sz.300248,新开普,2024-10-29,2024-09-30,0.004970,1.289752,0.211510,-33.480396,-0.000544,-0.077079,7.775581,0.000908
sz.300249,依米康,2024-10-24,2024-09-30,0.017958,3.932354,0.430294,1.035787,0.010246,1.474796,0.290505,0.023916
