code,stock_name,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr
sh.603135,中重科技,2024-10-30,2024-09-30,0.827039,0.172961,0.771868,,-0.083146,-7.023929,-0.083146
sh.603136,天目湖,2024-10-26,2024-09-30,0.383904,0.616096,0.671010,,0.307487,1.236122,0.307487
sh.603137,恒尚节能,2024-10-29,2024-09-30,0.932881,0.067119,0.334168,9.293283,-0.134265,-2.336028,-0.134265
sh.603138,海量数据,2024-10-22,2024-09-30,0.767688,0.232312,0.639939,,-0.043725,,-0.043725
sh.603139,康惠制药,2024-10-31,2024-09-30,0.361911,0.638089,0.382201,-1.036551,-0.086611,,-0.086611
sh.603150,万朗磁塑,2024-10-30,2024-09-30,0.541209,0.458791,0.269337,4.516422,0.000205,0.004849,0.000205
sh.603151,邦基科技,2024-10-29,2024-09-30,0.532506,0.467494,0.644380,14.031802,-0.113950,-4.218739,-0.113950
sh.603153,上海建科,2024-10-23,2024-09-30,0.676589,0.323411,0.646419,,-0.120564,-2.142065,-0.120564
sh.603155,新亚强,2024-10-31,2024-09-30,0.765850,0.234150,0.847812,,0.255635,1.438429,0.255635
sh.603156,养元饮品,2024-10-26,2024-09-30,0.493019,0.506981,0.798078,,-0.028238,-0.097157,-0.028238
sh.603158,腾龙股份,2024-10-30,2024-09-30,0.607526,0.392474,0.409759,17.933581,0.096818,0.981359,0.096818
sh.603159,上海亚虹,2024-10-25,2024-09-30,0.663610,0.336390,0.743946,,0.079932,1.543815,0.079932
sh.603160,汇顶科技,2024-10-25,2024-09-30,0.583195,0.416805,0.579303,,0.194551,1.399111,0.194551
sh.603161,科华控股,2024-10-29,2024-09-30,0.474452,0.525548,0.409871,5.067103,0.232999,4.402466,0.232999
sh.603162,海通发展,2024-10-18,2024-09-30,0.212713,0.787287,0.713859,36.590665,0.297461,1.874615,0.297461
sh.603163,圣晖集成,2024-10-26,2024-09-30,0.936398,0.063602,0.544747,,0.015172,0.291431,0.015172
sh.603165,荣晟环保,2024-10-22,2024-09-30,0.755728,0.244272,0.466424,35.747452,0.019950,0.133282,0.019950
sh.603166,福达股份,2024-10-22,2024-09-30,0.337949,0.662051,0.555094,8.643302,0.280331,2.575052,0.280331
sh.603167,渤海轮渡,2024-10-25,2024-09-30,0.153469,0.846531,0.766713,62.159746,0.184425,0.870883,0.184425
sh.603168,莎普爱思,2024-10-31,2024-09-30,0.189320,0.810680,0.524739,-3.784095,0.032271,,0.032271
sh.603169,兰石重装,2024-10-30,2024-09-30,0.652341,0.347659,0.195601,1.804329,0.038079,1.455617,0.038079
sh.603170,宝立食品,2024-10-30,2024-09-30,0.613165,0.386835,0.547467,,0.150233,1.479630,0.150233
sh.603171,税友股份,2024-10-25,2024-09-30,0.610620,0.389380,0.598844,,-0.081314,-0.898684,-0.081314
sh.603172,万丰股份,2024-10-30,2024-09-30,0.731354,0.268646,0.665221,,0.091786,1.698438,0.091786
sh.603173,福斯达,2024-10-29,2024-09-30,0.877942,0.122058,0.292774,,0.061336,0.488790,0.061336
sh.603176,汇通集团,2024-10-29,2024-09-30,0.663847,0.336153,0.002965,2.811354,0.022205,0.844952,0.022205
sh.603177,德创环保,2024-10-30,2024-09-30,0.554813,0.445187,0.077431,1.847145,0.069268,1.983780,0.069268
sh.603178,圣龙股份,2024-10-31,2024-09-30,0.437209,0.562791,0.480419,2.322607,0.054362,9.001228,0.054362
sh.603179,新泉股份,2024-10-31,2024-09-30,0.632445,0.367555,0.324972,7.220369,0.045921,0.645713,0.045921
sh.603180,金牌家居,2024-10-30,2024-09-30,0.437584,0.562416,0.416479,39.108164,-0.087346,-1.838984,-0.087346
sh.603181,皇马科技,2024-10-26,2024-09-30,0.360498,0.639502,0.737064,,0.031815,0.191862,0.031815
sh.603182,嘉华股份,2024-10-26,2024-09-30,0.525251,0.474749,0.702985,,0.130343,1.885718,0.130343
sh.603183,建研院,2024-10-26,2024-09-30,0.451849,0.548151,0.564068,,0.002841,0.050166,0.002841
sh.603185,弘元绿能,2024-10-31,2024-09-30,0.444455,0.555545,0.363461,-24.077412,0.018897,,0.018897
sh.603186,华正新材,2024-10-26,2024-09-30,0.484192,0.515808,0.183070,0.444535,0.002995,,0.002995
sh.603187,海容冷链,2024-10-24,2024-09-30,0.707845,0.292155,0.716010,,0.159964,1.232559,0.159964
sh.603188,亚邦股份,2024-10-31,2024-09-30,0.413604,0.586396,0.430577,-0.861101,0.061019,,0.061019
sh.603189,网达软件,2024-10-29,2024-09-30,0.628189,0.371811,0.867245,,0.357869,8.122199,0.357869
sh.603190,亚通精工,2024-10-31,2024-09-30,0.684401,0.315599,0.487486,7.372319,-0.183987,-2.710793,-0.183987
sh.603191,望变电气,2024-10-30,2024-09-30,0.624329,0.375671,0.327990,108.868252,-0.153333,-5.827616,-0.153333
sh.603192,汇得科技,2024-10-30,2024-09-30,0.743648,0.256352,0.655783,,-0.047146,-1.300915,-0.047146
sh.603193,润本股份,2024-10-23,2024-09-30,0.837414,0.162586,0.892496,,0.173130,0.688525,0.173130
sh.603194,中力股份,2024-12-05,2024-09-30,0.633185,0.366815,0.472082,,-0.036764,-0.268535,-0.036764
sh.603195,公牛集团,2024-10-31,2024-09-30,0.801883,0.198117,0.740829,,0.239221,0.924163,0.239221
sh.603196,日播时尚,2024-10-26,2024-09-30,0.494836,0.505164,0.477757,-5.285934,-0.049586,,-0.049586
sh.603197,保隆科技,2024-10-31,2024-09-30,0.575152,0.424848,0.260180,6.331848,0.061773,1.176224,0.061773
sh.603198,迎驾贡酒,2024-10-30,2024-09-30,0.739825,0.260175,0.738305,,0.231180,0.633715,0.231180
sh.603199,九华旅游,2024-10-29,2024-09-30,0.244386,0.755614,0.681247,,0.285488,1.057640,0.285488
sh.603200,上海洗霸,2024-10-30,2024-09-30,0.600849,0.399151,0.458721,19.647961,0.006486,0.055621,0.006486
sh.603201,常润股份,2024-10-31,2024-09-30,0.692497,0.307503,0.478054,1166.473946,0.120545,1.693337,0.120545
sh.603203,快克智能,2024-10-31,2024-09-30,0.718494,0.281506,0.619349,,0.166630,0.706362,0.166630
sh.603205,健尔康,2024-11-06,2024-09-30,0.611589,0.388411,0.771101,,0.143869,1.205273,0.143869
sh.603206,嘉环科技,2024-10-30,2024-09-30,0.971465,0.028535,0.321905,4.765623,-0.394095,-16.260212,-0.394095
sh.603207,小方制药,2024-10-29,2024-09-30,0.739109,0.260891,0.859040,,0.456597,1.037110,0.456597
sh.603208,江山欧派,2024-10-31,2024-09-30,0.559644,0.440356,0.251739,13.346604,-0.005128,-0.071100,-0.005128
sh.603209,兴通股份,2024-10-25,2024-09-30,0.155938,0.844062,0.557896,15.062491,0.370764,1.520282,0.370764
sh.603211,晋拓股份,2024-10-30,2024-09-30,0.414055,0.585945,0.578327,7.262384,0.066396,1.301609,0.066396
sh.603212,赛伍技术,2024-10-31,2024-09-30,0.670569,0.329431,0.572530,-4.530473,0.147095,,0.147095
sh.603213,镇洋发展,2024-10-31,2024-09-30,0.254601,0.745399,0.542345,18.646986,-0.053138,-0.716632,-0.053138
sh.603214,爱婴室,2024-10-25,2024-09-30,0.679870,0.320130,0.295582,3.866597,0.084574,3.962551,0.084574
sh.603215,比依股份,2024-10-25,2024-09-30,0.647551,0.352449,0.376119,,-0.023920,-0.360313,-0.023920
sh.603216,梦天家居,2024-10-26,2024-09-30,0.713651,0.286349,0.755669,,0.000285,0.005553,0.000285
sh.603217,元利科技,2024-10-30,2024-09-30,0.604518,0.395482,0.746702,,-0.109261,-1.195214,-0.109261
sh.603218,日月股份,2024-10-30,2024-09-30,0.575747,0.424253,0.741716,,-0.091866,-0.582946,-0.091866
sh.603219,富佳股份,2024-10-26,2024-09-30,0.698390,0.301610,0.495987,,0.081798,1.067763,0.081798
sh.603220,中贝通信,2024-10-30,2024-09-30,0.447517,0.552483,0.230157,3.916880,-0.125485,-1.891889,-0.125485
sh.603221,爱丽家居,2024-10-29,2024-09-30,0.394058,0.605942,0.592665,36.086110,0.208624,2.307046,0.208624
sh.603222,济民健康,2024-10-30,2024-09-30,0.295675,0.704325,0.536663,3.571595,0.064875,1.325860,0.064875
sh.603223,恒通股份,2024-10-29,2024-09-30,0.437223,0.562777,0.639703,,0.012153,0.209338,0.012153
sh.603225,新凤鸣,2024-10-29,2024-09-30,0.350362,0.649638,0.275733,2.389255,0.083020,5.478469,0.083020
sh.603226,菲林格尔,2024-10-31,2024-09-30,0.410394,0.589606,0.595417,,-0.183541,,-0.183541
sh.603227,雪峰科技,2024-10-29,2024-09-30,0.449483,0.550517,0.513817,81.165366,0.118341,0.806189,0.118341
sh.603228,景旺电子,2024-10-26,2024-09-30,0.500034,0.499966,0.552799,16.710898,0.206816,2.095179,0.206816
sh.603229,奥翔药业,2024-10-30,2024-09-30,0.575441,0.424559,0.711205,,0.121577,0.366414,0.121577
sh.603230,内蒙新华,2024-10-30,2024-09-30,0.687329,0.312671,0.540066,,-0.066774,-0.331359,-0.066774
sh.603231,索宝蛋白,2024-10-26,2024-09-30,0.638491,0.361509,0.875802,,0.102263,1.288421,0.102263
sh.603232,格尔软件,2024-10-31,2024-09-30,0.690043,0.309957,0.759900,,-0.346721,,-0.346721
sh.603233,大参林,2024-10-31,2024-09-30,0.466390,0.533610,0.017751,8.628170,0.127188,2.745496,0.127188
sh.603235,天新药业,2024-10-30,2024-09-30,0.513575,0.486425,0.792462,,0.272594,0.889520,0.272594
sh.603236,移远通信,2024-10-22,2024-09-30,0.776835,0.223165,0.285794,4.974139,0.023161,0.884108,0.023161
sh.603237,五芳斋,2024-10-30,2024-09-30,0.466853,0.533147,0.666611,,0.259640,2.538575,0.259640
sh.603238,诺邦股份,2024-10-29,2024-09-30,0.369947,0.630053,0.424486,,0.146732,2.710767,0.146732
sh.603239,浙江仙通,2024-10-17,2024-09-30,0.634472,0.365528,0.759558,285.830479,-0.004845,-0.031556,-0.004845
sh.603255,鼎际得,2024-10-29,2024-09-30,0.254373,0.745627,0.428740,1.875355,0.100872,8.483234,0.100872
sh.603256,宏和科技,2024-10-30,2024-09-30,0.383246,0.616754,0.521951,1.334877,0.143291,11.475346,0.143291
sh.603258,电魂网络,2024-10-30,2024-09-30,0.605587,0.394413,0.736533,,0.272624,1.506580,0.272624
sh.603259,药明康德,2024-10-29,2024-09-30,0.410338,0.589662,0.666695,,0.302472,1.269250,0.302472
sh.603260,合盛硅业,2024-10-30,2024-09-30,0.161986,0.838014,0.314484,4.295418,0.089274,1.278516,0.089274
sh.603261,立航科技,2024-10-29,2024-09-30,0.646919,0.353081,0.616609,-30.383194,-0.355594,,-0.355594
sh.603266,天龙股份,2024-10-31,2024-09-30,0.642041,0.357959,0.720520,,0.130579,1.546892,0.130579
sh.603267,鸿远电子,2024-10-31,2024-09-30,0.805299,0.194701,0.796968,,0.158929,1.456239,0.158929
sh.603268,松发股份,2024-10-24,2024-09-30,0.530304,0.469696,-0.094140,-2.501193,-0.166811,,-0.166811
sh.603269,海鸥股份,2024-10-30,2024-09-30,0.852684,0.147316,0.237785,5.047334,0.186520,5.038175,0.186520
sh.603270,金帝股份,2024-10-30,2024-09-30,0.571597,0.428403,0.618282,19.280760,-0.144841,-1.628268,-0.144841
sh.603272,联翔股份,2024-10-30,2024-09-30,0.357344,0.642656,0.760296,,-0.208920,,-0.208920
sh.603273,天元智能,2024-10-29,2024-09-30,0.866027,0.133973,0.587459,,-0.293833,-5.005303,-0.293833
sh.603275,众辰科技,2024-10-26,2024-09-30,0.885403,0.114597,0.875213,,0.112083,0.344645,0.112083
sh.603276,恒兴新材,2024-10-29,2024-09-30,0.608991,0.391009,0.918885,,-0.007109,-0.116254,-0.007109
sh.603277,银都股份,2024-10-29,2024-09-30,0.658639,0.341361,0.638560,,0.226677,0.989727,0.226677
sh.603278,大业股份,2024-10-30,2024-09-30,0.528484,0.471516,0.194072,-0.803925,0.024729,,0.024729
sh.603279,景津装备,2024-10-29,2024-09-30,0.680636,0.319364,0.474944,,0.125239,0.885838,0.125239
sh.603280,南方路机,2024-10-31,2024-09-30,0.930791,0.069209,0.634379,,-0.112281,-0.993027,-0.112281
sh.603281,江瀚新材,2024-10-30,2024-09-30,0.867788,0.132212,0.920096,,0.231831,0.864113,0.231831
sh.603282,亚光股份,2024-10-29,2024-09-30,0.821465,0.178535,0.382032,,0.112719,0.706017,0.112719
sh.603283,赛腾股份,2024-10-31,2024-09-30,0.727650,0.272350,0.376550,30.808445,-0.194727,-1.279113,-0.194727
sh.603285,键邦股份,2024-10-29,2024-09-30,0.832735,0.167265,0.877186,,0.209985,0.836491,0.209985
sh.603286,日盈电子,2024-10-29,2024-09-30,0.500784,0.499216,0.392317,2.838065,0.047178,2.265673,0.047178
sh.603288,海天味业,2024-10-29,2024-09-30,0.781865,0.218135,0.778534,,0.134934,0.570019,0.134934
sh.603289,泰瑞机器,2024-10-31,2024-09-30,0.624271,0.375729,0.416162,8.900405,0.092868,1.824001,0.092868
sh.603290,斯达半导,2024-10-30,2024-09-30,0.401663,0.598337,0.681009,,0.270364,1.524883,0.270364
sh.603291,联合水务,2024-10-30,2024-09-30,0.195548,0.804452,-0.094350,7.439022,0.326759,1.937783,0.326759
sh.603296,华勤技术,2024-10-29,2024-09-30,0.771533,0.228467,0.262396,,0.014990,0.560319,0.014990
sh.603297,永新光学,2024-10-29,2024-09-30,0.657861,0.342139,0.797027,,0.220016,1.024429,0.220016
sh.603298,杭叉集团,2024-10-22,2024-09-30,0.633781,0.366219,0.589159,,0.052923,0.409791,0.052923
sh.603299,苏盐井神,2024-10-31,2024-09-30,0.465742,0.534258,0.504856,559.229120,0.254663,1.557454,0.254663
sh.603300,海南华铁,2024-10-29,2024-09-30,0.233926,0.766074,0.265316,2.309192,0.459027,3.370230,0.459027
sh.603301,振德医疗,2024-10-30,2024-09-30,0.395469,0.604531,0.510588,28.601808,0.051039,0.502460,0.051039
sh.603303,得邦照明,2024-10-19,2024-09-30,0.818521,0.181479,0.474256,,0.036041,0.461005,0.036041
sh.603305,旭升集团,2024-10-30,2024-09-30,0.578521,0.421479,0.447397,13.267317,0.255607,2.613834,0.255607
sh.603306,华懋科技,2024-10-30,2024-09-30,0.530352,0.469648,0.693831,,0.331381,2.667725,0.331381
sh.603307,扬州金泉,2024-10-31,2024-09-30,0.695445,0.304555,0.716433,,0.227191,1.202451,0.227191
sh.603308,应流股份,2024-10-30,2024-09-30,0.346948,0.653052,0.280917,3.313189,0.000850,0.007700,0.000850
sh.603309,维力医疗,2024-10-19,2024-09-30,0.336382,0.663618,0.494843,35.043976,0.113070,0.696309,0.113070
sh.603310,巍华新材,2024-10-30,2024-09-30,0.740709,0.259291,0.854682,,0.162078,0.694016,0.162078
sh.603311,金海高科,2024-10-26,2024-09-30,0.661207,0.338793,0.662442,36.463264,0.145845,1.735978,0.145845
sh.603312,西典新能,2024-10-29,2024-09-30,0.862109,0.137891,0.632642,,0.114136,1.091971,0.114136
sh.603313,梦百合,2024-10-31,2024-09-30,0.460616,0.539384,0.257836,-0.202293,0.082547,,0.082547
sh.603315,福鞍股份,2024-10-30,2024-09-30,0.726309,0.273691,0.513763,3.840384,0.029649,0.337981,0.029649
sh.603316,诚邦股份,2024-10-31,2024-09-30,0.463963,0.536037,0.250657,,0.527903,,0.527903
sh.603317,天味食品,2024-10-25,2024-09-30,0.651007,0.348993,0.737957,,0.253431,1.347835,0.253431
sh.603318,水发燃气,2024-10-29,2024-09-30,0.275214,0.724786,0.054584,3.605076,0.085813,1.445315,0.085813
sh.603319,湘油泵,2024-10-29,2024-09-30,0.583828,0.416172,0.475077,6.408249,0.141661,1.454832,0.141661
sh.603320,迪贝电气,2024-10-24,2024-09-30,0.551485,0.448515,0.612671,15.750055,0.124955,1.720183,0.124955
sh.603321,梅轮电梯,2024-10-29,2024-09-30,0.643093,0.356907,0.555277,,0.157937,0.782633,0.157937
sh.603322,超讯通信,2024-10-31,2024-09-30,0.802717,0.197283,0.064401,3.203146,-0.057796,-4.035895,-0.057796
sh.603323,苏农银行,2024-10-30,2024-09-30,,,,,-0.052716,-0.104338,-0.052716
sh.603324,盛剑科技,2024-10-30,2024-09-30,0.711122,0.288878,0.405181,11.584758,-0.391695,-4.236230,-0.391695
sh.603325,博隆技术,2024-10-29,2024-09-30,0.746557,0.253443,0.412544,,0.765982,2.629053,0.765982
sh.603326,我乐家居,2024-10-30,2024-09-30,0.368273,0.631727,0.420691,12.410393,0.153868,1.972516,0.153868
sh.603327,福蓉科技,2024-10-30,2024-09-30,0.424223,0.575777,0.501493,26.961818,0.089064,1.084704,0.089064
sh.603328,依顿电子,2024-10-30,2024-09-30,0.570739,0.429261,0.716155,,0.125221,0.895447,0.125221
sh.603329,上海雅仕,2024-10-29,2024-09-30,0.525740,0.474260,0.302292,2.807269,-0.072068,-7.198189,-0.072068
sh.603330,天洋新材,2024-10-29,2024-09-30,0.477696,0.522304,0.488852,-0.485417,-0.055214,,-0.055214
sh.603331,百达精工,2024-10-29,2024-09-30,0.343995,0.656005,0.352391,1.094758,0.071377,8.663237,0.071377
sh.603332,苏州龙杰,2024-10-29,2024-09-30,0.637547,0.362453,0.812538,,-0.097200,-2.104290,-0.097200
sh.603333,尚纬股份,2024-10-16,2024-09-30,0.689697,0.310303,0.630285,2.369067,-0.003449,-0.219108,-0.003449
sh.603335,迪生力,2024-10-29,2024-09-30,0.403185,0.596815,0.034840,-3.550166,0.104287,,0.104287
sh.603336,宏辉果蔬,2024-10-29,2024-09-30,0.620306,0.379694,0.554382,1.825494,0.030573,1.251554,0.030573
sh.603337,杰克股份,2024-10-29,2024-09-30,0.490908,0.509092,0.529690,,0.197232,1.477563,0.197232
sh.603338,浙江鼎力,2024-10-30,2024-09-30,0.757276,0.242724,0.583783,,0.239207,1.003739,0.239207
sh.603339,四方科技,2024-10-30,2024-09-30,0.656282,0.343718,0.735802,,-0.084444,-0.658324,-0.084444
sh.603341,龙旗科技,2024-10-30,2024-09-30,0.847048,0.152953,0.185815,24.982215,0.026333,2.161557,0.026333
sh.603344,星德胜,2024-10-31,2024-09-30,0.854448,0.145552,0.696724,,0.059069,0.764567,0.059069
sh.603345,安井食品,2024-10-29,2024-09-30,0.578171,0.421829,0.675485,,0.143300,1.494607,0.143300
sh.603348,文灿股份,2024-10-29,2024-09-30,0.391395,0.608605,0.340669,2.010852,0.041609,2.013242,0.041609
sh.603350,安乃达,2024-10-19,2024-09-30,0.852036,0.147964,0.585107,,-0.035806,-0.504200,-0.035806
sh.603351,威尔药业,2024-10-24,2024-09-30,0.262879,0.737121,0.678395,14.473426,0.161146,1.451891,0.161146
sh.603353,和顺石油,2024-10-31,2024-09-30,0.323323,0.676677,0.624056,7.161273,0.055936,2.765771,0.055936
sh.603355,莱克电气,2024-10-29,2024-09-30,0.772407,0.227593,0.330624,,0.131765,1.084780,0.131765
sh.603356,华菱精工,2024-10-31,2024-09-30,0.438915,0.561085,0.261998,-3.282521,0.029814,,0.029814
sh.603357,设计总院,2024-10-30,2024-09-30,0.810580,0.189420,0.497902,278.140154,-0.216187,-1.546413,-0.216187
sh.603358,华达科技,2024-10-31,2024-09-30,0.507278,0.492722,0.463170,77.430672,0.055113,0.828029,0.055113
sh.603359,东珠生态,2024-10-30,2024-09-30,0.871787,0.128213,0.419123,,0.366385,10.934583,0.366385
sh.603360,百傲化学,2024-10-30,2024-09-30,0.666853,0.333147,0.833601,,0.263321,0.927686,0.263321
sh.603363,*ST傲农,2024-10-31,2024-09-30,0.193688,0.806312,-0.256543,-1.744706,0.022435,,0.022435
sh.603365,水星家纺,2024-10-29,2024-09-30,0.801138,0.198862,0.733035,,0.002740,0.035057,0.002740
sh.603366,日出东方,2024-10-29,2024-09-30,0.423863,0.576137,0.460525,,-0.024637,-1.363204,-0.024637
sh.603367,辰欣药业,2024-10-29,2024-09-30,0.642799,0.357201,0.742876,,0.117329,0.873310,0.117329
sh.603368,柳药集团,2024-10-30,2024-09-30,0.884514,0.115486,0.300743,5.622344,0.007690,0.164954,0.007690
sh.603369,今世缘,2024-10-31,2024-09-30,0.554910,0.445090,0.621898,,0.224317,0.722613,0.224294
sh.603373,安邦护卫,2024-10-30,2024-09-30,0.612709,0.387291,0.385990,,0.004301,0.044948,0.004301
sh.603375,盛景微,2024-10-30,2024-09-30,0.877491,0.122509,0.877092,,-0.353121,-10.156709,-0.353121
sh.603377,ST东时,2024-10-31,2024-09-30,0.138557,0.861443,0.102844,-1.098648,0.281844,,0.281844
sh.603378,亚士创能,2024-10-31,2024-09-30,0.405172,0.594828,0.132325,0.408022,-0.127899,,-0.127899
sh.603379,三美股份,2024-10-29,2024-09-30,0.613016,0.386984,0.811050,,0.104118,0.565995,0.104118
sh.603380,易德龙,2024-10-30,2024-09-30,0.650704,0.349296,0.599362,19.531060,0.028441,0.311892,0.028441
sh.603381,永臻股份,2024-10-31,2024-09-30,0.649062,0.350938,0.308870,3.267433,-0.588979,-18.930969,-0.588979
sh.603383,顶点软件,2024-10-29,2024-09-30,0.877409,0.122591,0.809454,,-0.296193,-1.255213,-0.296193
sh.603385,惠达卫浴,2024-10-25,2024-09-30,0.487277,0.512723,0.591715,66.295558,0.084075,2.428656,0.084075
sh.603386,骏亚科技,2024-10-28,2024-09-30,0.346980,0.653020,0.201681,-0.230234,0.093302,,0.093302
sh.603387,基蛋生物,2024-10-31,2024-09-30,0.517329,0.482671,0.591791,,0.284042,1.197332,0.284042
sh.603388,ST元成,2024-10-31,2024-09-30,0.617926,0.382074,0.335421,-3.938415,-0.432247,,-0.432247
sh.603389,亚振家居,2024-10-30,2024-09-30,0.336139,0.663861,0.411625,-10.908194,-0.192017,,-0.192017
sh.603390,通达电气,2024-10-30,2024-09-30,0.539792,0.460208,0.842217,,0.083100,2.163482,0.083100
sh.603391,力聚热能,2024-10-30,2024-09-30,0.602236,0.397764,0.551792,,0.358385,1.497593,0.358385
sh.603392,万泰生物,2024-10-25,2024-09-30,0.609765,0.390235,0.780656,,0.101532,0.731258,0.101532
sh.603393,新天然气,2024-10-30,2024-09-30,0.307029,0.692971,0.445560,13.031819,0.496785,1.623818,0.496785
sh.603395,红四方,2024-11-07,2024-09-30,0.389008,0.610992,0.377430,25.704225,0.015967,0.371831,0.015967
sh.603396,金辰股份,2024-10-26,2024-09-30,0.871211,0.128789,0.419189,43.803365,-0.082771,-1.949190,-0.082771
sh.603398,沐邦高科,2024-10-30,2024-09-30,0.222715,0.777285,0.198250,-10.163425,-0.363727,,-0.363727
sh.603399,永杉锂业,2024-10-31,2024-09-30,0.581627,0.418373,0.415207,3.705831,0.017843,1.372567,0.017843
sh.603408,建霖家居,2024-10-26,2024-09-30,0.644081,0.355919,0.643419,,0.136548,1.301910,0.136548
sh.603416,信捷电气,2024-10-31,2024-09-30,0.747577,0.252423,0.678150,,0.037068,0.257537,0.037068
sh.603421,鼎信通讯,2024-10-25,2024-09-30,0.692912,0.307088,0.615063,-0.894571,0.012521,,0.012521
sh.603429,集友股份,2024-10-30,2024-09-30,0.634968,0.365032,0.807452,,-0.172704,,-0.172704
sh.603439,贵州三力,2024-10-29,2024-09-30,0.550965,0.449035,0.265967,21.100868,0.061475,0.447530,0.061475
sh.603444,吉比特,2024-10-25,2024-09-30,0.588277,0.411723,0.680399,,0.293448,1.009806,0.293448
sh.603456,九洲药业,2024-10-25,2024-09-30,0.558293,0.441707,0.715003,,0.164939,1.033461,0.164939
sh.603458,勘设股份,2024-10-31,2024-09-30,0.763243,0.236757,0.451750,-1.799826,-0.256278,,-0.256278
sh.603466,风语筑,2024-10-30,2024-09-30,0.840194,0.159806,0.423417,-33.075359,-0.210328,,-0.210328
